Timestamp,Class
2024-10-01 13:58:37,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:38,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:39,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:40,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:41,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:42,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:43,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,car
2024-10-01 13:58:44,motorcycle
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:45,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:46,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:47,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:48,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:49,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:50,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:51,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:52,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,motorcycle
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:53,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,motorcycle
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:54,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:55,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:56,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:57,car
2024-10-01 13:58:58,car
2024-10-01 13:58:58,car
2024-10-01 13:58:58,car
2024-10-01 13:58:58,car
2024-10-01 13:58:58,car
2024-10-01 13:58:58,car
2024-10-01 14:07:39,car
2024-10-01 14:07:39,car
2024-10-01 14:07:39,car
2024-10-01 14:07:39,motorcycle
2024-10-01 14:07:39,car
2024-10-01 14:07:40,car
2024-10-01 14:07:40,truck
2024-10-01 14:07:40,motorcycle
2024-10-01 14:07:40,car
2024-10-01 14:07:40,car
2024-10-01 14:07:41,car
2024-10-01 14:07:41,car
2024-10-01 14:07:41,car
2024-10-01 14:07:41,truck
2024-10-01 14:07:43,car
2024-10-01 14:07:45,car
2024-10-01 14:07:45,truck
2024-10-01 14:07:45,truck
2024-10-01 14:07:45,car
2024-10-01 14:07:46,car
2024-10-01 14:07:46,car
2024-10-01 14:07:46,truck
2024-10-01 14:07:46,car
2024-10-01 14:07:47,car
2024-10-01 14:07:47,car
2024-10-01 14:07:48,car
2024-10-01 14:07:48,car
2024-10-01 14:07:49,car
2024-10-01 14:07:50,car
2024-10-01 14:07:51,car
2024-10-01 14:07:51,car
2024-10-01 14:07:52,car
2024-10-01 14:07:52,car
2024-10-01 14:07:52,car
2024-10-01 14:07:53,car
2024-10-01 14:07:54,car
2024-10-01 14:07:54,car
2024-10-01 14:07:57,car
2024-10-01 14:07:58,car
2024-10-01 14:07:59,car
2024-10-01 14:07:59,motorcycle
2024-10-01 14:08:00,car
2024-10-01 14:08:00,motorcycle
2024-10-01 14:08:00,motorcycle
2024-10-01 14:08:00,motorcycle
2024-10-01 14:08:01,motorcycle
2024-10-01 14:08:01,motorcycle
2024-10-01 14:08:01,motorcycle
2024-10-01 14:08:01,motorcycle
2024-10-01 14:08:01,car
2024-10-01 14:08:01,motorcycle
2024-10-01 14:08:01,car
2024-10-01 14:08:01,car
2024-10-01 14:08:01,motorcycle
2024-10-01 14:08:02,car
2024-10-01 14:08:03,car
2024-10-01 14:08:03,car
2024-10-01 14:08:03,car
2024-10-01 14:08:04,car
2024-10-01 14:08:05,car
2024-10-01 14:08:05,car
2024-10-01 14:08:06,car
2024-10-01 14:08:06,car
2024-10-01 14:08:06,car
2024-10-01 14:08:07,car
2024-10-01 14:08:08,car
2024-10-01 14:08:08,car
2024-10-01 14:08:08,car
2024-10-01 14:08:09,car
2024-10-01 14:08:10,car
2024-10-01 14:08:10,car
2024-10-01 14:08:10,car
2024-10-01 14:08:11,car
2024-10-01 14:08:11,car
2024-10-01 14:08:12,car
2024-10-01 14:08:13,car
2024-10-01 14:08:15,car
2024-10-01 14:08:16,car
2024-10-01 14:08:16,car
2024-10-01 14:08:18,car
2024-10-01 14:08:18,car
2024-10-01 14:08:19,car
2024-10-01 14:08:28,car
2024-10-01 14:08:28,motorcycle
2024-10-01 14:08:41,car
2024-10-01 14:08:42,car
2024-10-01 14:09:07,car
2024-10-01 14:09:07,car
2024-10-01 14:09:07,car
2024-10-01 14:09:07,motorcycle
2024-10-01 14:09:07,truck
2024-10-01 14:09:07,motorcycle
2024-10-01 14:09:08,car
2024-10-01 14:09:08,car
2024-10-01 14:09:09,car
2024-10-01 14:09:10,car
2024-10-01 14:09:11,car
2024-10-01 14:09:11,car
2024-10-01 14:09:14,motorcycle
2024-10-01 14:09:14,car
2024-10-01 14:09:14,motorcycle
2024-10-01 14:09:14,car
2024-10-01 14:09:15,car
2024-10-01 14:09:15,motorcycle
2024-10-01 14:09:15,motorcycle
2024-10-01 14:09:15,motorcycle
2024-10-01 14:09:16,motorcycle
2024-10-01 14:09:16,car
2024-10-01 14:09:16,motorcycle
2024-10-01 14:09:16,motorcycle
2024-10-01 14:09:17,car
2024-10-01 14:09:17,car
2024-10-01 14:09:17,motorcycle
2024-10-01 14:09:17,motorcycle
2024-10-01 14:09:18,motorcycle
2024-10-01 14:09:18,motorcycle
2024-10-01 14:09:21,car
2024-10-01 14:09:21,car
2024-10-01 14:09:22,car
2024-10-01 14:09:24,car
2024-10-01 14:09:24,car
2024-10-01 14:09:25,motorcycle
2024-10-01 14:09:25,motorcycle
2024-10-01 14:09:26,motorcycle
2024-10-01 14:09:26,car
2024-10-01 14:09:27,motorcycle
2024-10-01 14:09:27,car
2024-10-01 14:09:29,car
2024-10-01 14:09:31,car
2024-10-01 14:09:31,car
2024-10-01 14:09:31,car
2024-10-01 14:09:33,car
2024-10-01 14:09:34,truck
2024-10-01 14:09:36,car
2024-10-01 14:09:39,car
2024-10-01 14:09:39,motorcycle
2024-10-01 14:09:39,car
2024-10-01 14:09:40,car
2024-10-01 14:09:40,motorcycle
2024-10-01 14:09:42,car
2024-10-01 14:09:42,motorcycle
2024-10-01 14:09:43,motorcycle
2024-10-01 14:09:44,truck
2024-10-01 14:09:45,truck
2024-10-01 14:09:45,car
2024-10-01 14:09:46,car
2024-10-01 14:09:46,truck
2024-10-01 14:09:47,car
2024-10-01 14:09:47,car
2024-10-01 14:09:48,car
2024-10-01 14:09:49,car
2024-10-01 14:09:49,truck
2024-10-01 14:09:50,car
2024-10-01 14:09:51,car
2024-10-01 14:09:51,car
2024-10-01 14:09:52,car
2024-10-01 14:09:58,motorcycle
2024-10-01 14:09:58,motorcycle
2024-10-01 14:09:59,motorcycle
2024-10-01 14:10:00,motorcycle
2024-10-01 14:10:00,motorcycle
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:15,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:16,car
2024-10-01 14:10:17,car
2024-10-01 14:10:17,car
2024-10-01 14:10:17,car
2024-10-01 14:10:17,car
2024-10-01 14:10:17,car
2024-10-01 14:10:17,car
2024-10-01 14:10:17,car
2024-10-01 14:10:18,car
2024-10-01 14:10:18,car
2024-10-01 14:10:18,car
2024-10-01 14:10:18,car
2024-10-01 14:10:18,car
2024-10-01 14:10:18,car
2024-10-01 14:10:18,car
2024-10-01 14:10:19,car
2024-10-01 14:10:19,car
2024-10-01 14:10:20,car
2024-10-01 14:10:20,car
2024-10-01 14:10:20,car
2024-10-01 14:10:21,car
2024-10-01 14:10:21,car
2024-10-01 14:10:21,car
2024-10-01 14:10:21,car
2024-10-01 14:10:22,car
2024-10-01 14:10:22,car
2024-10-01 14:10:23,car
2024-10-01 14:10:23,car
2024-10-01 14:15:39,car
2024-10-01 14:15:39,car
2024-10-01 14:15:39,car
2024-10-01 14:15:39,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,car
2024-10-01 14:15:42,truck
2024-10-01 14:15:42,car
2024-10-01 14:15:43,car
2024-10-01 14:15:43,car
2024-10-01 14:15:43,truck
2024-10-01 14:15:43,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,truck
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,truck
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,truck
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,truck
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:44,truck
2024-10-01 14:15:44,car
2024-10-01 14:15:44,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,truck
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,truck
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,truck
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,truck
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,car
2024-10-01 14:15:45,truck
2024-10-01 14:15:45,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,truck
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,truck
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,car
2024-10-01 14:15:46,truck
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,truck
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,truck
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,truck
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,truck
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,car
2024-10-01 14:15:47,truck
2024-10-01 14:15:47,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,truck
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,truck
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,truck
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:48,car
2024-10-01 14:15:49,car
2024-10-01 14:15:49,car
2024-10-01 14:15:49,car
2024-10-01 14:15:49,truck
2024-10-01 14:15:49,car
2024-10-01 14:15:49,car
2024-10-01 14:15:49,car
2024-10-01 14:15:49,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,truck
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,truck
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,truck
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:50,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,truck
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,truck
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,truck
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,truck
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:51,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,truck
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,truck
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,truck
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:52,motorcycle
2024-10-01 14:15:52,car
2024-10-01 14:15:52,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,truck
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,truck
2024-10-01 14:15:53,truck
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,car
2024-10-01 14:15:53,truck
2024-10-01 14:15:53,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:54,truck
2024-10-01 14:15:54,car
2024-10-01 14:15:54,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,truck
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,car
2024-10-01 14:15:55,truck
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,truck
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:56,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:57,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:58,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:15:59,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:00,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:01,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:02,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:03,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:04,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
2024-10-01 14:16:05,car
